"","date","username","text"
"710","2020-01-21 23:21:50","Ysunflowergirl","You need serious mental help. News that a majority of America as well as the world has already heard. You might want to get a really good mental health plan bc Nov 2020 you will have a nerve break down."
"711","2020-01-21 23:21:41","killakellerflow","Ik everyone wants to poke fun at him, but Antonio brown is clearly very sick with his mental health. Prayers he doesn’t end up hurting himself or others"
"712","2020-01-21 23:21:39","CLAUDIASONGS","√√MENTAL HEALTH EXISTENCE! EXISTENCE!EXISTENCE! IS THE NEVER ENDING PROBLEM THAT IF YOU ARE BORN ON EARTH THERE HAS TO BE A WAY TO OBTAIN, AQUIRE, BE GIVEN, THINGS NEEDED TO EXIST! DON'T SAY OR ACT LIKE IT IS A PROBLEM BECAUSE SOMEONE ELSE EXISTS AROUND YOU, PERHAPS NEEDY."
"713","2020-01-21 23:21:38","CLAUDIASONGS","√√mental health check. OH NO ITS THAT CHURCH CHARITY AGAIN THEY ARE ALWAYS ASKING FOR MONEY.(churches have food banks and clothing for poor)"
"714","2020-01-21 23:21:38","CLAUDIASONGS","MENTAL HEALTH CHECK√√I did not ask what the missionary sign was for or the caution mercy. I JUST KNEW SO MANY PEOPLE CLAIMING TO BE MISSIONARIES OF GOD."
"715","2020-01-21 23:21:37","fivemanwaltz","Fucked up how capitalists refused to pay workers so we hard to start selling our hobbies, then some people got rich off their art and quit the day jobs and now they're pumping out articles about ""Rejecting 'Hustle Culture' For Your Mental Health UwU"" #PayYourFuckingStaff ?"
"716","2020-01-21 23:21:36","CLAUDIASONGS","REGARDLESS OF THAT PEOPLE ARE LIVING IN THEIR CLOTHES& THAT FOR SURE IS SOMETHING WE MUST COME TO TERMS WITH √√MENTAL HEALTH CHECK. I DID NOT OFFER CLEAN CLOTHES TO THE POOR BECAUSE THEY STANK. ✓✓I DID NOT OFFER FOOD OR PAY THEIR BILL BECAUSE THEY ARE HUNGRY, slept outside"
"717","2020-01-21 23:21:36","ChrisTeso","Affordable housing is good for people on brink of homelessness, but doesn't house those already homeless that can't afford “affordable” housing. Shelters are good, but only when integrated with addiction/mental health services. Investment is good, but strategy needs to be better."
"718","2020-01-21 23:21:35","emgracejer","this is how you destroy your mental health. find people who support you and actually listen. I would rather have one or two genuine people in my life rather than a big group of friends who don’t give me the same energy I give them. https://twitter.com/andrearussett/status/1219760040678064129 …"
"719","2020-01-21 23:21:34","The_Bake_Show_","Y’all wanna talk about Delonte West & mental health but wanna ignore Antonio Brown ..."
"720","2020-01-21 23:21:32","vfl_hayden","I didn’t say anything about the mental health so unlucky, it’s fgl mate grow up"
"721","2020-01-21 23:21:15","_Rell____","My professor has two mental health days this semester . Which means she’ll cancel class but when she feels like it Lmao"
"722","2020-01-21 23:21:11","drkyliesmith","so at the end of day one, with three and half still to do, it strikes me immediately how much the culture of violence, and lynching and complete and utter racial segregation, has shaped mississippi's mental health services."
"723","2020-01-21 23:20:59","hahahamid","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"724","2020-01-21 23:20:58","EY4PC","We are here for you and your mental health rights. pic.twitter.com/HbYc7ILwOM"
"725","2020-01-21 23:20:56","ms_coniglio","Who looks after student mental health? TEACHERS. Who teaches STEAM programs? TEACHERS. And it IS STEAM not STEM....can't forget the arts. Education workers are there for our kids. Where have YOU been? #onted #onpoli #oecta #osstf #etfo #whathappenedstephen"
"726","2020-01-21 23:20:53","GSchwarzemagier","To talk about it is a really good way to start feeling a bit better, talk to a close friend about this. Let’s normalize talking about mental health. Also, If you feel like a breakdown is coming, look for professional advise, please. Hope you’ll feel better."
"727","2020-01-21 23:20:53","derelilac","anyway this is definitely new semester reacclimation stuff but managing mental health is so weird !! realizing how wound up I get just passively is also weird !! I need to decompress lmao"
"728","2020-01-21 23:20:50","Yung_joe101","He is actually very mad. To hell with his mental health and shit, he needs to get out of my team now!! https://twitter.com/Arsenal/status/1217786111424126977 …"
"729","2020-01-21 23:20:48","lisasaurstomp","I am going to be forced to block you for my mental health pic.twitter.com/VmpB5mCWKT"
"730","2020-01-21 23:20:47","bazzared1903","All this chat about mental health and there's a £30m price tag placed on the head of a 16 year old?"
"731","2020-01-21 23:20:46","fragrandi","And anybody else too! #mentalhealth https://twitter.com/hilarymatfess/status/1219697817243017216 …"
"732","2020-01-21 23:20:45","EWilson_x","There’s a line mate ducking abt in a game then talking abt someone’s mental health like that lad . But u do u"
"733","2020-01-21 23:20:45","benbracken2","@FastEddieFear hey man I always notice you being involved in the mental health side of Twitter. As someone who struggles I’d love to hear a little bit of your story! If there is one that is haha"
"734","2020-01-21 23:20:43","demcookiesalex","Thats a lie, yall like seeing me tilt in league on stream but rn i dont have the mental health capacity to allow myself to suffer for your entertainment"
"735","2020-01-21 23:20:39","Caligul48667558","Sometimes people with mental health issues need to be forced. 5150 him."
"736","2020-01-21 23:20:35","jezza_nastyjvc","What is mental Health??? #MentalHealthAwareness #mentalhealth #depression #Anxiety #suicide #lookaftermatehttps://youtu.be/EMFIZ24U85M"
"737","2020-01-21 23:20:32","hareema__a","Again, scared for your future and mental health"
"738","2020-01-21 23:20:28","LORD_JIMOTHY","Delonte West doesn't seem to have ""mental health issues"" but seems to be a drug addict. Not making fun of him just saying that people who do crack or other hard drugs seem to look just like that..."
"739","2020-01-21 23:20:28","CynthiaJo20","Get them damn democrats some kleenex and send them home! I happen to know some great THERAPISTS... It might take years for them to get off their high horses. The horses can't seem to get out of the gates... MENTAL HEALTH THERAPISTS FOR DEMOCRATS SIGN UP PAGE..."
"740","2020-01-21 23:20:26","TP318","People just need to leave this man alone. He gets in enough trouble due to his own shit...either get him help or let him be... it's honestly sad. All these people praying on his mental health. https://twitter.com/CameronWolfe/status/1219747126361645059 …"
"741","2020-01-21 23:20:22","MandyWoodRadio","The kiddos will be three next week & I find myself looking forward to their birthday party. I'm actually enjoying planning a couple of games & putting together loot bags & prizes. Completely different than last year, so maybe I'm finally on the right track w/my mental health"
"742","2020-01-21 23:20:20","RedsfanJD","#LosingIt I've been in a Psych ward myself so it's good C4 are shedding light on Mental health services like this"
"743","2020-01-21 23:20:15","EIN_News","African American Minister Fights for Protections Against Mental Health Abuse http://s.einnews.com/cWj-aTSNKu"
"744","2020-01-21 23:20:14","pastiche_graham","Omg thank you. I was all Sad today because, I Got corrected on How I worded Something on that Because I’m So Used to Talking About Just Variations on disabilities. Someone told me that There is no difference between Mental health and a disability. But I appreciate you for This"
"745","2020-01-21 23:20:11","Turbo_Tricia05","Wait did you say mental health? You are playing a very dangerous game. Cuts & larger class sizes = less 1 on 1 with students who do have mental health issues. It = less social work, CYW’s etc available for those exact students. How DARE you pretend you care. #OSSTF #OECTA #ETFO"
"746","2020-01-21 23:20:10","stayfit_lu","I declare and decree that God will pull this young man through whatever demons that he has. Regardless of his situation he's going through he shouldn't be made a mockery of. Prayers of strength and healing going out to him and his family as they deal with his mental health."
"747","2020-01-21 23:20:10","Cyndy7777","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"748","2020-01-21 23:20:10","HeadstrongProj","2020 is coming in hot We’re expanding into three new cities and doubling the amount of events and opportunities to get involved with Headstrong. More details coming soon! - #Veterans #MentalHealth #SuicidePrevention #GetHeadstrongpic.twitter.com/xkbI7zjxHQ"
"749","2020-01-21 23:20:02","GhettosKitchen","Antonio Brown should be administered into a mental health facility"
"750","2020-01-21 23:20:00","KariJoys","When life is sweet, say Thank U & celebrate. When it's bitter, say Thank U & Grow! #JoyTrain #Joy #Love #Gratitude #Kindness #MentalHealth #Mindfulness #GoldenHearts #IAM #kjoys #TuesdayMorning #TuesdayThoughts #TuesdayMotivation RT @kentkristensen1pic.twitter.com/NEiw5cEvrD"
"751","2020-01-21 23:19:59","jellybean_85","Dang AB. Smh. Someone check on this man's mental health. He is not ok. ""Police seen outside NFL star Antonio Brown's Florida home"" https://twitter.com/i/events/1219730983630454785 …"
"752","2020-01-21 23:19:53","frayspoil","Who cares if the economy is good when our suicide rates and drug overdoses are the highest they have ever been. Our mental health is not ok."
"753","2020-01-21 23:19:52","renuagrawal46","It is good that #WHO is examining all $mental health issues."
"754","2020-01-21 23:19:51","naomiwestle1","Now the lady with the newborn - that’s mental health. Poor lady and poor family xx"
"755","2020-01-21 23:19:42","MHFASanDiego","Today is National Hugging Day! Hugging helps release Oxytocin, which in return can have great mental heath benefits! Our instructors are celebrating today by giving their ALGEE bears a hug! #NationalHugDaypic.twitter.com/unwDfbHrjl"
